Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Status
national-teams-jamaica-1998-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,24,113022.00,158230.00,,active
national-teams-jamaica-1998-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,17,113022.00,158230.00,,active
national-teams-jamaica-1998-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,29,113022.00,158230.00,,active
national-teams-jamaica-1998-home-size-s-xxl,Jamaica 1998 Home (Size S-XXL),<p>Camiseta Jamaica 1998 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,11,97095.00,135933.00,,active
national-teams-jamaica-1998-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,21,97095.00,135933.00,,active
national-teams-jamaica-1998-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,11,97095.00,135933.00,,active
national-teams-jamaica-1998-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,15,97095.00,135933.00,,active
national-teams-jamaica-1998-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,23,97095.00,135933.00,,active
national-teams-japan-16_17-away-size-s-xxl,Japan 16_17 Away (Size S-XXL),<p>Camiseta Japan 16_17 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:16-17",TRUE,Size,S,NATIONAL-TEAMS----S,20,76475.00,107065.00,,active
national-teams-japan-16_17-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,18,76475.00,107065.00,,active
national-teams-japan-16_17-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,76475.00,107065.00,,active
national-teams-japan-16_17-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,13,76475.00,107065.00,,active
national-teams-japan-16_17-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,22,76475.00,107065.00,,active
national-teams-japan-1998-away-size-s-xxl,Japan 1998 Away (Size S-XXL),<p>Camiseta Japan 1998 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,13,106110.00,148554.00,,active
national-teams-japan-1998-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,19,106110.00,148554.00,,active
national-teams-japan-1998-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,18,106110.00,148554.00,,active
national-teams-japan-1998-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,106110.00,148554.00,,active
national-teams-japan-1998-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,10,106110.00,148554.00,,active
national-teams-japan-1998-away-long-sleeve-size-s-xxl,Japan 1998 Away Long Sleeve (Size S-XXL),<p>Camiseta Japan 1998 Away Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,tipo:manga-longa,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,16,98634.00,138087.00,,active
national-teams-japan-1998-away-long-sleeve-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,14,98634.00,138087.00,,active
national-teams-japan-1998-away-long-sleeve-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,14,98634.00,138087.00,,active
national-teams-japan-1998-away-long-sleeve-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,98634.00,138087.00,,active
national-teams-japan-1998-away-long-sleeve-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,98634.00,138087.00,,active
national-teams-japan-1998-black-fireworks-goalkeeper-long-sleeve-size-s-xxl,Japan 1998 Black Fireworks Goalkeeper Long Sleeve (Size S-XXL),<p>Camiseta Japan 1998 Black Fireworks Goalkeeper Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:goalkeeper,tipo:manga-longa,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,27,111707.00,156389.00,,active
national-teams-japan-1998-black-fireworks-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,29,111707.00,156389.00,,active
national-teams-japan-1998-black-fireworks-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,22,111707.00,156389.00,,active
national-teams-japan-1998-black-fireworks-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,22,111707.00,156389.00,,active
national-teams-japan-1998-black-fireworks-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,28,111707.00,156389.00,,active
national-teams-japan-1998-home-long-sleeve-size-s-xxl,Japan 1998 Home Long Sleeve (Size S-XXL),<p>Camiseta Japan 1998 Home Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,tipo:manga-longa,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,13,109501.00,153301.00,,active
national-teams-japan-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,109501.00,153301.00,,active
national-teams-japan-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,29,109501.00,153301.00,,active
national-teams-japan-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,27,109501.00,153301.00,,active
national-teams-japan-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,17,109501.00,153301.00,,active
national-teams-japan-2000-home-size-s-xxl,Japan 2000 Home (Size S-XXL),<p>Camiseta Japan 2000 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,27,76295.00,106813.00,,active
national-teams-japan-2000-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,17,76295.00,106813.00,,active
national-teams-japan-2000-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,29,76295.00,106813.00,,active
national-teams-japan-2000-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,16,76295.00,106813.00,,active
national-teams-japan-2000-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,17,76295.00,106813.00,,active
national-teams-japan-2014-home-size-s-xxl,Japan 2014 Home (Size S-XXL),<p>Camiseta Japan 2014 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,24,88525.00,123934.00,,active
national-teams-japan-2014-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,19,88525.00,123934.00,,active
national-teams-japan-2014-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,23,88525.00,123934.00,,active
national-teams-japan-2014-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,27,88525.00,123934.00,,active
national-teams-japan-2014-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,21,88525.00,123934.00,,active
national-teams-japan-2018-home-size-s-xxl,Japan 2018 Home (Size S-XXL),<p>Camiseta Japan 2018 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home",TRUE,Size,S,NATIONAL-TEAMS----S,14,81434.00,114007.00,,active
national-teams-japan-2018-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,26,81434.00,114007.00,,active
national-teams-japan-2018-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,23,81434.00,114007.00,,active
national-teams-japan-2018-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,15,81434.00,114007.00,,active
national-teams-japan-2018-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,12,81434.00,114007.00,,active
national-teams-kln-80_81-home-size-s-xxl,Köln 80_81 Home (Size S-XXL),<p>Camiseta Köln 80_81 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:80-81",TRUE,Size,S,NATIONAL-TEAMS----8-S,11,86613.00,121258.00,,active
national-teams-kln-80_81-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----8-M,20,86613.00,121258.00,,active
national-teams-kln-80_81-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----8-L,19,86613.00,121258.00,,active
national-teams-kln-80_81-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----8-XL,20,86613.00,121258.00,,active
national-teams-kln-80_81-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----8-XXL,10,86613.00,121258.00,,active
national-teams-kln-82_83-home-size-s-xxl,Köln 82_83 Home (Size S-XXL),<p>Camiseta Köln 82_83 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:82-83",TRUE,Size,S,NATIONAL-TEAMS----8-S,26,83916.00,117482.00,,active
national-teams-kln-82_83-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----8-M,22,83916.00,117482.00,,active
national-teams-kln-82_83-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----8-L,11,83916.00,117482.00,,active
national-teams-kln-82_83-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----8-XL,17,83916.00,117482.00,,active
national-teams-kln-82_83-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----8-XXL,10,83916.00,117482.00,,active
national-teams-kln-85_86-home-size-s-xxl,Köln 85_86 Home (Size S-XXL),<p>Camiseta Köln 85_86 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:85-86",TRUE,Size,S,NATIONAL-TEAMS----8-S,23,79627.00,111477.00,,active
national-teams-kln-85_86-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----8-M,12,79627.00,111477.00,,active
national-teams-kln-85_86-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----8-L,20,79627.00,111477.00,,active
national-teams-kln-85_86-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----8-XL,12,79627.00,111477.00,,active
national-teams-kln-85_86-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----8-XXL,20,79627.00,111477.00,,active
national-teams-manchester-united-goalkeeper-long-sleeve-size-s-xxl,Manchester United Goalkeeper Long Sleeve (Size S-XXL),<p>Camiseta Manchester United Goalkeeper Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:goalkeeper,tipo:manga-longa",TRUE,Size,S,NATIONAL-TEAMS----S,22,90412.00,126576.00,,active
national-teams-manchester-united-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,90412.00,126576.00,,active
national-teams-manchester-united-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,14,90412.00,126576.00,,active
national-teams-manchester-united-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,10,90412.00,126576.00,,active
national-teams-manchester-united-goalkeeper-long-sleeve-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,22,90412.00,126576.00,,active
national-teams-mexico-1995-away-size-s-xxl,Mexico 1995 Away (Size S-XXL),<p>Camiseta Mexico 1995 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,25,99173.00,138842.00,,active
national-teams-mexico-1995-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,99173.00,138842.00,,active
national-teams-mexico-1995-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,24,99173.00,138842.00,,active
national-teams-mexico-1995-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,99173.00,138842.00,,active
national-teams-mexico-1995-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,13,99173.00,138842.00,,active
national-teams-mexico-1998-away-size-s-xxl,Mexico 1998 Away (Size S-XXL),<p>Camiseta Mexico 1998 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,27,104807.00,146729.00,,active
national-teams-mexico-1998-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,104807.00,146729.00,,active
national-teams-mexico-1998-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,25,104807.00,146729.00,,active
national-teams-mexico-1998-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,104807.00,146729.00,,active
national-teams-mexico-1998-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,14,104807.00,146729.00,,active
national-teams-mexico-2010-away-size-s-xxl,Mexico 2010 Away (Size S-XXL),<p>Camiseta Mexico 2010 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,14,77969.00,109156.00,,active
national-teams-mexico-2010-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,28,77969.00,109156.00,,active
national-teams-mexico-2010-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,20,77969.00,109156.00,,active
national-teams-mexico-2010-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,11,77969.00,109156.00,,active
national-teams-mexico-2010-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,16,77969.00,109156.00,,active
national-teams-mexico-2010-home-size-s-xxl,Mexico 2010 Home (Size S-XXL),<p>Camiseta Mexico 2010 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,10,84641.00,118497.00,,active
national-teams-mexico-2010-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,26,84641.00,118497.00,,active
national-teams-mexico-2010-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,27,84641.00,118497.00,,active
national-teams-mexico-2010-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,11,84641.00,118497.00,,active
national-teams-mexico-2010-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,23,84641.00,118497.00,,active
national-teams-mexico-adidas-gold-3-stripes-t-size-s-3xl,Mexico Adidas Gold 3-Stripes T- (Size S-3XL),<p>Camiseta Mexico Adidas Gold 3-Stripes T- (Size S-3XL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home",TRUE,Size,S,NATIONAL-TEAMS----S,10,83258.00,116561.00,,active
national-teams-mexico-adidas-gold-3-stripes-t-size-s-3xl,,,,,,,Size,M,NATIONAL-TEAMS----M,23,83258.00,116561.00,,active
national-teams-mexico-adidas-gold-3-stripes-t-size-s-3xl,,,,,,,Size,L,NATIONAL-TEAMS----L,21,83258.00,116561.00,,active
national-teams-mexico-adidas-gold-3-stripes-t-size-s-3xl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,14,83258.00,116561.00,,active
national-teams-mexico-adidas-gold-3-stripes-t-size-s-3xl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,23,83258.00,116561.00,,active
national-teams-netherlands-1998-away-size-s-xxl,Netherlands 1998 Away (Size S-XXL),<p>Camiseta Netherlands 1998 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,24,102606.00,143648.00,,active
national-teams-netherlands-1998-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,17,102606.00,143648.00,,active
national-teams-netherlands-1998-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,28,102606.00,143648.00,,active
national-teams-netherlands-1998-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,12,102606.00,143648.00,,active
national-teams-netherlands-1998-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,29,102606.00,143648.00,,active
national-teams-netherlands-1998-home-long-sleeve-size-s-xxl,Netherlands 1998 Home Long Sleeve (Size S-XXL),<p>Camiseta Netherlands 1998 Home Long Sleeve (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,tipo:manga-longa,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,23,102079.00,142910.00,,active
national-teams-netherlands-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,11,102079.00,142910.00,,active
national-teams-netherlands-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,12,102079.00,142910.00,,active
national-teams-netherlands-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,17,102079.00,142910.00,,active
national-teams-netherlands-1998-home-long-sleeve-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,15,102079.00,142910.00,,active
national-teams-netherlands-2014-away-size-s-xxl,Netherlands 2014 Away (Size S-XXL),<p>Camiseta Netherlands 2014 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,20,86049.00,120468.00,,active
national-teams-netherlands-2014-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,22,86049.00,120468.00,,active
national-teams-netherlands-2014-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,29,86049.00,120468.00,,active
national-teams-netherlands-2014-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,16,86049.00,120468.00,,active
national-teams-netherlands-2014-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,20,86049.00,120468.00,,active
national-teams-netherlands-97_98-home-size-s-xxl,Netherlands 97_98 Home (Size S-XXL),<p>Camiseta Netherlands 97_98 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:97-98",TRUE,Size,S,NATIONAL-TEAMS----S,20,82635.00,115688.00,,active
national-teams-netherlands-97_98-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,28,82635.00,115688.00,,active
national-teams-netherlands-97_98-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,20,82635.00,115688.00,,active
national-teams-netherlands-97_98-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,25,82635.00,115688.00,,active
national-teams-netherlands-97_98-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,18,82635.00,115688.00,,active
national-teams-norway-98_99-home-size-s-xxl,Norway 98_99 Home (Size S-XXL),<p>Camiseta Norway 98_99 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:98-99",TRUE,Size,S,NATIONAL-TEAMS----S,14,80394.00,112551.00,,active
national-teams-norway-98_99-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,27,80394.00,112551.00,,active
national-teams-norway-98_99-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,17,80394.00,112551.00,,active
national-teams-norway-98_99-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,13,80394.00,112551.00,,active
national-teams-norway-98_99-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,26,80394.00,112551.00,,active
national-teams-panama-98_99-home-size-s-xxl,Panama - 98_99 Home (Size S-XXL),<p>Camiseta Panama - 98_99 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:98-99",TRUE,Size,S,NATIONAL-TEAMS----S,21,81988.00,114783.00,,active
national-teams-panama-98_99-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,81988.00,114783.00,,active
national-teams-panama-98_99-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,26,81988.00,114783.00,,active
national-teams-panama-98_99-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,16,81988.00,114783.00,,active
national-teams-panama-98_99-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,25,81988.00,114783.00,,active
national-teams-poland-1982-home-size-s-xxl,Poland 1982 Home (Size S-XXL),<p>Camiseta Poland 1982 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,21,106710.00,149394.00,,active
national-teams-poland-1982-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,16,106710.00,149394.00,,active
national-teams-poland-1982-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,12,106710.00,149394.00,,active
national-teams-poland-1982-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,11,106710.00,149394.00,,active
national-teams-poland-1982-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,26,106710.00,149394.00,,active
national-teams-portugal-2010-home-size-s-xxl,Portugal 2010 Home (Size S-XXL),<p>Camiseta Portugal 2010 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,29,78852.00,110392.00,,active
national-teams-portugal-2010-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,21,78852.00,110392.00,,active
national-teams-portugal-2010-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,12,78852.00,110392.00,,active
national-teams-portugal-2010-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,29,78852.00,110392.00,,active
national-teams-portugal-2010-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,17,78852.00,110392.00,,active
national-teams-scotland-2002-home-size-s-xxl,Scotland 2002 Home (Size S-XXL),<p>Camiseta Scotland 2002 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:retro",TRUE,Size,S,NATIONAL-TEAMS----S,22,89197.00,124875.00,,active
national-teams-scotland-2002-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,23,89197.00,124875.00,,active
national-teams-scotland-2002-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,10,89197.00,124875.00,,active
national-teams-scotland-2002-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,29,89197.00,124875.00,,active
national-teams-scotland-2002-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,16,89197.00,124875.00,,active
national-teams-scotland-87_88-home-size-s-xxl,Scotland 87_88 Home (Size S-XXL),<p>Camiseta Scotland 87_88 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:87-88",TRUE,Size,S,NATIONAL-TEAMS----S,18,75355.00,105497.00,,active
national-teams-scotland-87_88-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,14,75355.00,105497.00,,active
national-teams-scotland-87_88-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,15,75355.00,105497.00,,active
national-teams-scotland-87_88-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,24,75355.00,105497.00,,active
national-teams-scotland-87_88-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,22,75355.00,105497.00,,active
national-teams-scotland-88_91-away-size-s-xxl,Scotland 88_91 Away (Size S-XXL),<p>Camiseta Scotland 88_91 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:88-91",TRUE,Size,S,NATIONAL-TEAMS----S,19,83617.00,117063.00,,active
national-teams-scotland-88_91-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,11,83617.00,117063.00,,active
national-teams-scotland-88_91-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,83617.00,117063.00,,active
national-teams-scotland-88_91-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,23,83617.00,117063.00,,active
national-teams-scotland-88_91-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,13,83617.00,117063.00,,active
national-teams-scotland-91_93-away-size-s-xxl,Scotland 91_93 Away (Size S-XXL),<p>Camiseta Scotland 91_93 Away (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:away,temporada:91-93",TRUE,Size,S,NATIONAL-TEAMS----S,12,90454.00,126635.00,,active
national-teams-scotland-91_93-away-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,25,90454.00,126635.00,,active
national-teams-scotland-91_93-away-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,16,90454.00,126635.00,,active
national-teams-scotland-91_93-away-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,27,90454.00,126635.00,,active
national-teams-scotland-91_93-away-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,22,90454.00,126635.00,,active
national-teams-scotland-92_93-home-size-s-xxl,Scotland 92_93 Home (Size S-XXL),<p>Camiseta Scotland 92_93 Home (Size S-XXL) - Foltz Fanwear</p>,Foltz Fanwear,Camiseta,"national-teams,liga:national-teams,tipo:home,temporada:92-93",TRUE,Size,S,NATIONAL-TEAMS----S,22,94768.00,132675.00,,active
national-teams-scotland-92_93-home-size-s-xxl,,,,,,,Size,M,NATIONAL-TEAMS----M,15,94768.00,132675.00,,active
national-teams-scotland-92_93-home-size-s-xxl,,,,,,,Size,L,NATIONAL-TEAMS----L,25,94768.00,132675.00,,active
national-teams-scotland-92_93-home-size-s-xxl,,,,,,,Size,XL,NATIONAL-TEAMS----XL,12,94768.00,132675.00,,active
national-teams-scotland-92_93-home-size-s-xxl,,,,,,,Size,XXL,NATIONAL-TEAMS----XXL,23,94768.00,132675.00,,active
